# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3047751	3048446	-					purQ		CELGI_RS13855	696		old_locus_tag=Celgi_2745
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3047751	3048446	-	WP_013884760.1	WP_013884760.1		phosphoribosylformylglycinamidine synthase subunit PurQ	purQ		CELGI_RS13855	696	231	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3048443	3048700	-					purS		CELGI_RS13860	258		old_locus_tag=Celgi_2746
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3048443	3048700	-	WP_013884761.1	WP_013884761.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS		CELGI_RS13860	258	85	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3049116	3050936	-							CELGI_RS16610	1821		old_locus_tag=Celgi_2747
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3049116	3050936	-	WP_245528105.1	WP_245528105.1		HNH endonuclease			CELGI_RS16610	1821	606	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3051024	3052487	-							CELGI_RS13870	1464		old_locus_tag=Celgi_2748
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3051024	3052487	-	WP_013884763.1	WP_013884763.1		amidohydrolase family protein			CELGI_RS13870	1464	487	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3052498	3053430	-							CELGI_RS13875	933		old_locus_tag=Celgi_2749
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3052498	3053430	-	WP_013884764.1	WP_013884764.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			CELGI_RS13875	933	310	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3053523	3054137	-							CELGI_RS13880	615		old_locus_tag=Celgi_2750
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3053523	3054137	-	WP_013884765.1	WP_013884765.1		hypothetical protein			CELGI_RS13880	615	204	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3054252	3055511	-					purD		CELGI_RS13885	1260		old_locus_tag=Celgi_2751
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3054252	3055511	-	WP_013884766.1	WP_013884766.1		phosphoribosylamine--glycine ligase	purD		CELGI_RS13885	1260	419	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3055561	3056241	-							CELGI_RS13890	681		old_locus_tag=Celgi_2752
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3055561	3056241	-	WP_013884767.1	WP_013884767.1		helix-turn-helix domain-containing protein			CELGI_RS13890	681	226	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3056343	3057632	+							CELGI_RS13895	1290		old_locus_tag=Celgi_2753
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3056343	3057632	+	WP_013884768.1	WP_013884768.1		MFS transporter			CELGI_RS13895	1290	429	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3057705	3058991	-							CELGI_RS13900	1287		old_locus_tag=Celgi_2754
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3057705	3058991	-	WP_013884769.1	WP_013884769.1		adenylosuccinate synthase			CELGI_RS13900	1287	428	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3059145	3059573	-							CELGI_RS13905	429		old_locus_tag=Celgi_2755
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3059145	3059573	-	WP_013884770.1	WP_013884770.1		DUF3151 domain-containing protein			CELGI_RS13905	429	142	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3059739	3060098	+							CELGI_RS13910	360		old_locus_tag=Celgi_2756
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3059739	3060098	+	WP_013884771.1	WP_013884771.1		STAS domain-containing protein			CELGI_RS13910	360	119	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3060137	3062266	-							CELGI_RS13915	2130		old_locus_tag=Celgi_2757
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3060137	3062266	-	WP_245528106.1	WP_245528106.1		SpoIIE family protein phosphatase			CELGI_RS13915	2130	709	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3062430	3062801	+							CELGI_RS13920	372		old_locus_tag=Celgi_2758
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3062430	3062801	+	WP_049785573.1	WP_049785573.1		STAS domain-containing protein			CELGI_RS13920	372	123	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3062881	3063903	-					fbaA		CELGI_RS13925	1023		old_locus_tag=Celgi_2759
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3062881	3063903	-	WP_013884774.1	WP_013884774.1		class II fructose-bisphosphate aldolase	fbaA		CELGI_RS13925	1023	340	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3063957	3064619	-							CELGI_RS13930	663		old_locus_tag=Celgi_2760
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3063957	3064619	-	WP_245528107.1	WP_245528107.1		RNA methyltransferase			CELGI_RS13930	663	220	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3064719	3065459	+							CELGI_RS13935	741		old_locus_tag=Celgi_2761
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3064719	3065459	+	WP_013884776.1	WP_013884776.1		VTT domain-containing protein			CELGI_RS13935	741	246	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3065456	3066232	+							CELGI_RS13940	777		old_locus_tag=Celgi_2762
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3065456	3066232	+	WP_013884777.1	WP_013884777.1		HAD-IIA family hydrolase			CELGI_RS13940	777	258	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3066285	3067142	+							CELGI_RS13945	858		old_locus_tag=Celgi_2763
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3066285	3067142	+	WP_245528108.1	WP_245528108.1		YwiC-like family protein			CELGI_RS13945	858	285	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3067155	3067733	-					pyrE		CELGI_RS13950	579		old_locus_tag=Celgi_2764
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3067155	3067733	-	WP_013884779.1	WP_013884779.1		orotate phosphoribosyltransferase	pyrE		CELGI_RS13950	579	192	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3067784	3068566	-							CELGI_RS13955	783		old_locus_tag=Celgi_2765
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3067784	3068566	-	WP_013884780.1	WP_013884780.1		SDR family NAD(P)-dependent oxidoreductase			CELGI_RS13955	783	260	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3068889	3070730	+					recQ		CELGI_RS13960	1842		old_locus_tag=Celgi_2766
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3068889	3070730	+	WP_041574783.1	WP_041574783.1		DNA helicase RecQ	recQ		CELGI_RS13960	1842	613	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3070756	3071355	-							CELGI_RS13965	600		old_locus_tag=Celgi_2767
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3070756	3071355	-	WP_013884782.1	WP_013884782.1		YdeI/OmpD-associated family protein			CELGI_RS13965	600	199	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3071402	3071944	-							CELGI_RS13970	543		old_locus_tag=Celgi_2768
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3071402	3071944	-	WP_150104752.1	WP_150104752.1		PKD domain-containing protein			CELGI_RS13970	543	180	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3072239	3072694	-							CELGI_RS13975	456		old_locus_tag=Celgi_2769
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3072239	3072694	-	WP_150104753.1	WP_150104753.1		DUF6318 family protein			CELGI_RS13975	456	151	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3073067	3073567	+							CELGI_RS13980	501		old_locus_tag=Celgi_2770
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3073067	3073567	+	WP_013884785.1	WP_013884785.1		hypothetical protein			CELGI_RS13980	501	166	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3073691	3076564	+					nirB		CELGI_RS13985	2874		old_locus_tag=Celgi_2771
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3073691	3076564	+	WP_081465383.1	WP_081465383.1		nitrite reductase large subunit NirB	nirB		CELGI_RS13985	2874	957	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3076590	3077642	-							CELGI_RS13990	1053		old_locus_tag=Celgi_2772
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3076590	3077642	-	WP_013884787.1	WP_013884787.1		GNAT family N-acetyltransferase			CELGI_RS13990	1053	350	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3077645	3078688	-							CELGI_RS13995	1044		old_locus_tag=Celgi_2773
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3077645	3078688	-	WP_013884788.1	WP_013884788.1		aldo/keto reductase			CELGI_RS13995	1044	347	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3078763	3079221	-							CELGI_RS14000	459		old_locus_tag=Celgi_2774
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3078763	3079221	-	WP_013884789.1	WP_013884789.1		tRNA (cytidine(34)-2'-O)-methyltransferase			CELGI_RS14000	459	152	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3079408	3080400	+							CELGI_RS14005	993		old_locus_tag=Celgi_2775
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3079408	3080400	+	WP_049785657.1	WP_049785657.1		LacI family DNA-binding transcriptional regulator			CELGI_RS14005	993	330	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3080449	3081969	-							CELGI_RS14010	1521		old_locus_tag=Celgi_2776
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3080449	3081969	-	WP_013884791.1	WP_013884791.1		serine hydrolase			CELGI_RS14010	1521	506	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3082028	3082516	-							CELGI_RS14015	489		old_locus_tag=Celgi_2777
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3082028	3082516	-	WP_041574786.1	WP_041574786.1		gluconokinase			CELGI_RS14015	489	162	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3082603	3083085	-							CELGI_RS14020	483		old_locus_tag=Celgi_2778
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3082603	3083085	-	WP_081465384.1	WP_081465384.1		redoxin domain-containing protein			CELGI_RS14020	483	160	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3083186	3083644	+							CELGI_RS14025	459		old_locus_tag=Celgi_2779
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3083186	3083644	+	WP_013884794.1	WP_013884794.1		MarR family winged helix-turn-helix transcriptional regulator			CELGI_RS14025	459	152	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3083693	3084658	-							CELGI_RS16615	966		old_locus_tag=Celgi_2780
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3083693	3084658	-	WP_013884795.1	WP_013884795.1		diguanylate cyclase			CELGI_RS16615	966	321	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3084813	3087395	-							CELGI_RS14035	2583		old_locus_tag=Celgi_2781
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3084813	3087395	-	WP_013884796.1	WP_013884796.1		ATP-dependent Clp protease ATP-binding subunit			CELGI_RS14035	2583	860	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3087686	3088453	+							CELGI_RS14040	768		old_locus_tag=Celgi_2782
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3087686	3088453	+	WP_013884797.1	WP_013884797.1		hypothetical protein			CELGI_RS14040	768	255	
gene	pseudogene	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3088516	3088689	+							CELGI_RS14045	174		partial;pseudo;old_locus_tag=Celgi_2783
CDS	without_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3088516	3088689	+				MMPL family transporter			CELGI_RS14045	174		partial;pseudo
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3088721	3089203	+							CELGI_RS14050	483		old_locus_tag=Celgi_2784
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3088721	3089203	+	WP_013884798.1	WP_013884798.1		PPOX class F420-dependent oxidoreductase			CELGI_RS14050	483	160	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3089205	3089942	+							CELGI_RS14055	738		old_locus_tag=Celgi_2785
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3089205	3089942	+	WP_013884799.1	WP_013884799.1		Sir2 family NAD-dependent protein deacetylase			CELGI_RS14055	738	245	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3089985	3091085	-							CELGI_RS16620	1101		old_locus_tag=Celgi_2786
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3089985	3091085	-	WP_013884800.1	WP_013884800.1		J domain-containing protein			CELGI_RS16620	1101	366	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3091076	3091879	-							CELGI_RS14065	804		old_locus_tag=Celgi_2787
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3091076	3091879	-	WP_013884801.1	WP_013884801.1		hypothetical protein			CELGI_RS14065	804	267	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3092002	3092382	+							CELGI_RS14070	381		old_locus_tag=Celgi_2788
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3092002	3092382	+	WP_013884802.1	WP_013884802.1		hypothetical protein			CELGI_RS14070	381	126	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3092375	3093133	+							CELGI_RS14075	759		old_locus_tag=Celgi_2789
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3092375	3093133	+	WP_013884803.1	WP_013884803.1		HAMP domain-containing protein			CELGI_RS14075	759	252	
gene	pseudogene	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3093148	3093672	-							CELGI_RS14080	525		partial;pseudo;old_locus_tag=Celgi_2790
CDS	without_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3093148	3093672	-				AAA family ATPase			CELGI_RS14080	525		partial;pseudo
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3093626	3094117	+							CELGI_RS14085	492		old_locus_tag=Celgi_2791
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3093626	3094117	+	WP_245528241.1	WP_245528241.1		ParA family protein			CELGI_RS14085	492	163	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3094114	3094527	+							CELGI_RS14090	414		old_locus_tag=Celgi_2792
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3094114	3094527	+	WP_013884804.1	WP_013884804.1		hypothetical protein			CELGI_RS14090	414	137	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3094532	3094969	+							CELGI_RS14095	438		old_locus_tag=Celgi_2793
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3094532	3094969	+	WP_013884805.1	WP_013884805.1		DUF192 domain-containing protein			CELGI_RS14095	438	145	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3095315	3096085	-							CELGI_RS14100	771		old_locus_tag=Celgi_2795
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3095315	3096085	-	WP_013884807.1	WP_013884807.1		TetR/AcrR family transcriptional regulator			CELGI_RS14100	771	256	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3096281	3097933	+							CELGI_RS14105	1653		old_locus_tag=Celgi_2796
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3096281	3097933	+	WP_013884808.1	WP_013884808.1		ATP-binding cassette domain-containing protein			CELGI_RS14105	1653	550	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3097943	3099102	-							CELGI_RS14110	1160		old_locus_tag=Celgi_2797
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3097943	3099102	-	WP_095532385.1	WP_095532385.1		IS3 family transposase			CELGI_RS14110	1158	385	ribosomal_slippage
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3099271	3099882	+							CELGI_RS14120	612		old_locus_tag=Celgi_2799
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3099271	3099882	+	WP_013884811.1	WP_013884811.1		DUF5701 family protein			CELGI_RS14120	612	203	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3100387	3101301	-							CELGI_RS14125	915		old_locus_tag=Celgi_2800
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3100387	3101301	-	WP_013884812.1	WP_013884812.1		AAA family ATPase			CELGI_RS14125	915	304	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3101288	3102718	-							CELGI_RS14130	1431		old_locus_tag=Celgi_2801
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3101288	3102718	-	WP_013884813.1	WP_013884813.1		Mu transposase C-terminal domain-containing protein			CELGI_RS14130	1431	476	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3102767	3103396	-							CELGI_RS14135	630		old_locus_tag=Celgi_2802
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3102767	3103396	-	WP_013884814.1	WP_013884814.1		recombinase family protein			CELGI_RS14135	630	209	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3103795	3105165	-					merA		CELGI_RS14140	1371		old_locus_tag=Celgi_2803
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3103795	3105165	-	WP_013884815.1	WP_013884815.1		mercury(II) reductase	merA		CELGI_RS14140	1371	456	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3105247	3105645	+							CELGI_RS14145	399		old_locus_tag=Celgi_2804
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3105247	3105645	+	WP_013884816.1	WP_013884816.1		heavy metal-responsive transcriptional regulator			CELGI_RS14145	399	132	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3105989	3106930	-							CELGI_RS14150	942		old_locus_tag=Celgi_2805
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3105989	3106930	-	WP_245528242.1	WP_245528242.1		cation diffusion facilitator family transporter			CELGI_RS14150	942	313	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3107068	3107427	-							CELGI_RS14155	360		old_locus_tag=Celgi_2806
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3107068	3107427	-	WP_013884818.1	WP_013884818.1		metalloregulator ArsR/SmtB family transcription factor			CELGI_RS14155	360	119	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3107500	3108090	-							CELGI_RS14160	591		old_locus_tag=Celgi_2807
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3107500	3108090	-	WP_245528109.1	WP_245528109.1		DUF305 domain-containing protein			CELGI_RS14160	591	196	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3108195	3108596	-							CELGI_RS14165	402		old_locus_tag=Celgi_2808
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3108195	3108596	-	WP_013884820.1	WP_013884820.1		four-helix bundle copper-binding protein			CELGI_RS14165	402	133	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3108822	3110972	+							CELGI_RS14170	2151		old_locus_tag=Celgi_2809
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3108822	3110972	+	WP_245528110.1	WP_245528110.1		heavy metal translocating P-type ATPase			CELGI_RS14170	2151	716	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3111206	3111955	+							CELGI_RS14175	750		old_locus_tag=Celgi_2810
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3111206	3111955	+	WP_245528111.1	WP_245528111.1		exo-alpha-sialidase			CELGI_RS14175	750	249	
gene	pseudogene	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3112145	3112768	-							CELGI_RS14180	624		pseudo;old_locus_tag=Celgi_2811
CDS	without_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3112145	3112768	-				DUF305 domain-containing protein			CELGI_RS14180	624		pseudo
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3112801	3113166	+							CELGI_RS17185	366		
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3112801	3113166	+	WP_150104754.1	WP_150104754.1		hypothetical protein			CELGI_RS17185	366	121	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3113163	3113894	+							CELGI_RS14185	732		old_locus_tag=Celgi_2813
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3113163	3113894	+	WP_013884825.1	WP_013884825.1		response regulator transcription factor			CELGI_RS14185	732	243	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3114026	3115024	+							CELGI_RS14190	999		old_locus_tag=Celgi_2814
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3114026	3115024	+	WP_245528112.1	WP_245528112.1		ATP-binding protein			CELGI_RS14190	999	332	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3115123	3115866	+							CELGI_RS14195	744		old_locus_tag=Celgi_2815
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3115123	3115866	+	WP_049785575.1	WP_049785575.1		HAMP domain-containing histidine kinase			CELGI_RS14195	744	247	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3115863	3116528	+							CELGI_RS14200	666		old_locus_tag=Celgi_2816
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3115863	3116528	+	WP_013884827.1	WP_013884827.1		response regulator transcription factor			CELGI_RS14200	666	221	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3116510	3117757	-							CELGI_RS14205	1248		old_locus_tag=Celgi_2817
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3116510	3117757	-	WP_013884828.1	WP_013884828.1		aminoglycoside phosphotransferase family protein			CELGI_RS14205	1248	415	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3117830	3118273	+							CELGI_RS14210	444		old_locus_tag=Celgi_2818
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3117830	3118273	+	WP_013884829.1	WP_013884829.1		hypothetical protein			CELGI_RS14210	444	147	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3118427	3119134	+							CELGI_RS14215	708		old_locus_tag=Celgi_2819
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3118427	3119134	+	WP_013884830.1	WP_013884830.1		YdcF family protein			CELGI_RS14215	708	235	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3119172	3120005	+							CELGI_RS14220	834		old_locus_tag=Celgi_2820
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3119172	3120005	+	WP_013884831.1	WP_013884831.1		Cof-type HAD-IIB family hydrolase			CELGI_RS14220	834	277	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3120015	3120593	+							CELGI_RS14225	579		old_locus_tag=Celgi_2821
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3120015	3120593	+	WP_013884832.1	WP_013884832.1		dienelactone hydrolase			CELGI_RS14225	579	192	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3120597	3121136	-							CELGI_RS14230	540		old_locus_tag=Celgi_2822
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3120597	3121136	-	WP_013884833.1	WP_013884833.1		O-acetyl-ADP-ribose deacetylase			CELGI_RS14230	540	179	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3121829	3123118	+							CELGI_RS14235	1290		old_locus_tag=Celgi_2823
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3121829	3123118	+	WP_013884834.1	WP_013884834.1		serpin family protein			CELGI_RS14235	1290	429	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3123148	3123582	-					dtd		CELGI_RS14240	435		old_locus_tag=Celgi_2824
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3123148	3123582	-	WP_013884835.1	WP_013884835.1		D-aminoacyl-tRNA deacylase	dtd		CELGI_RS14240	435	144	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3123596	3124567	-							CELGI_RS14245	972		old_locus_tag=Celgi_2825
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	3123596	3124567	-	WP_013884836.1	WP_013884836.1		asparaginase			CELGI_RS14245	972	323	
