# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2784768	2785790	+	WP_046527848.1	WP_046527848.1		LacI family transcriptional regulator			LFM56_RS12560	1023	340	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2785804	2787345	-							LFM56_RS12565	1542		old_locus_tag=LFM56_12565
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2785804	2787345	-	WP_087508489.1	WP_087508489.1		peptide MFS transporter			LFM56_RS12565	1542	513	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2787460	2788839	+							LFM56_RS12570	1380		old_locus_tag=LFM56_12570
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2787460	2788839	+	WP_226236445.1	WP_226236445.1		DNA photolyase family protein			LFM56_RS12570	1380	459	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2788889	2789842	-							LFM56_RS12575	954		old_locus_tag=LFM56_12575
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2788889	2789842	-	WP_226236447.1	WP_226236447.1		2-hydroxyacid dehydrogenase			LFM56_RS12575	954	317	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2789835	2790383	-							LFM56_RS12580	549		old_locus_tag=LFM56_12580
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2789835	2790383	-	WP_046527843.1	WP_046527843.1		GNAT family N-acetyltransferase			LFM56_RS12580	549	182	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2790513	2792021	-					gatB		LFM56_RS12585	1509		old_locus_tag=LFM56_12585
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2790513	2792021	-	WP_226236449.1	WP_226236449.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB		LFM56_RS12585	1509	502	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2792021	2793538	-					gatA		LFM56_RS12590	1518		old_locus_tag=LFM56_12590
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2792021	2793538	-	WP_087508492.1	WP_087508492.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA		LFM56_RS12590	1518	505	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2793540	2793836	-					gatC		LFM56_RS12595	297		old_locus_tag=LFM56_12595
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2793540	2793836	-	WP_046527840.1	WP_046527840.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	gatC		LFM56_RS12595	297	98	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2794144	2797374	+							LFM56_RS12600	3231		old_locus_tag=LFM56_12600
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2794144	2797374	+	WP_226236451.1	WP_226236451.1		endo-1,4-beta-xylanase			LFM56_RS12600	3231	1076	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2797551	2797973	-							LFM56_RS12605	423		old_locus_tag=LFM56_12605
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2797551	2797973	-	WP_046527838.1	WP_046527838.1		hypothetical protein			LFM56_RS12605	423	140	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2798089	2798574	-							LFM56_RS12610	486		old_locus_tag=LFM56_12610
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2798089	2798574	-	WP_226236453.1	WP_226236453.1		GNAT family N-acetyltransferase			LFM56_RS12610	486	161	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2798516	2799352	-							LFM56_RS12615	837		old_locus_tag=LFM56_12615
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2798516	2799352	-	WP_226236455.1	WP_226236455.1		GNAT family N-acetyltransferase			LFM56_RS12615	837	278	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2799349	2801913	-					ligA		LFM56_RS12620	2565		old_locus_tag=LFM56_12620
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2799349	2801913	-	WP_226236457.1	WP_226236457.1		NAD-dependent DNA ligase LigA	ligA		LFM56_RS12620	2565	854	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2802023	2802694	+							LFM56_RS12625	672		old_locus_tag=LFM56_12625
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2802023	2802694	+	WP_226236459.1	WP_226236459.1		hypothetical protein			LFM56_RS12625	672	223	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2802691	2803326	+							LFM56_RS12630	636		old_locus_tag=LFM56_12630
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2802691	2803326	+	WP_087508497.1	WP_087508497.1		hypothetical protein			LFM56_RS12630	636	211	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2803323	2803976	+							LFM56_RS12635	654		old_locus_tag=LFM56_12635
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2803323	2803976	+	WP_226236461.1	WP_226236461.1		hypothetical protein			LFM56_RS12635	654	217	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2804029	2805033	+							LFM56_RS12640	1005		old_locus_tag=LFM56_12640
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2804029	2805033	+	WP_226236463.1	WP_226236463.1		LacI family transcriptional regulator			LFM56_RS12640	1005	334	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2805040	2805927	-							LFM56_RS12645	888		old_locus_tag=LFM56_12645
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2805040	2805927	-	WP_226236465.1	WP_226236465.1		ribokinase			LFM56_RS12645	888	295	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2805924	2807216	-							LFM56_RS12650	1293		old_locus_tag=LFM56_12650
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2805924	2807216	-	WP_226236467.1	WP_226236467.1		ABC transporter permease			LFM56_RS12650	1293	430	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2807222	2808436	-							LFM56_RS12655	1215		old_locus_tag=LFM56_12655
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2807222	2808436	-	WP_226236469.1	WP_226236469.1		ABC transporter permease			LFM56_RS12655	1215	404	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2808433	2809950	-							LFM56_RS12660	1518		old_locus_tag=LFM56_12660
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2808433	2809950	-	WP_226236471.1	WP_226236471.1		ABC transporter ATP-binding protein			LFM56_RS12660	1518	505	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2810003	2811085	-							LFM56_RS12665	1083		old_locus_tag=LFM56_12665
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2810003	2811085	-	WP_046527829.1	WP_046527829.1		BMP family ABC transporter substrate-binding protein			LFM56_RS12665	1083	360	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2811183	2812115	-							LFM56_RS12670	933		old_locus_tag=LFM56_12670
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2811183	2812115	-	WP_070319717.1	WP_070319717.1		nucleoside hydrolase			LFM56_RS12670	933	310	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2812221	2813546	-							LFM56_RS12675	1326		old_locus_tag=LFM56_12675
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2812221	2813546	-	WP_226236473.1	WP_226236473.1		hypothetical protein			LFM56_RS12675	1326	441	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2813555	2814016	-							LFM56_RS12680	462		old_locus_tag=LFM56_12680
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2813555	2814016	-	WP_226236475.1	WP_226236475.1		hypothetical protein			LFM56_RS12680	462	153	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2814022	2815041	-							LFM56_RS12685	1020		old_locus_tag=LFM56_12685
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2814022	2815041	-	WP_163275376.1	WP_163275376.1		hypothetical protein			LFM56_RS12685	1020	339	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2815038	2816159	-					mnmA		LFM56_RS12690	1122		old_locus_tag=LFM56_12690
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2815038	2816159	-	WP_226236477.1	WP_226236477.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		LFM56_RS12690	1122	373	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2816159	2817367	-							LFM56_RS12695	1209		old_locus_tag=LFM56_12695
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2816159	2817367	-	WP_226236478.1	WP_226236478.1		cysteine desulfurase			LFM56_RS12695	1209	402	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2817541	2818533	+							LFM56_RS12700	993		old_locus_tag=LFM56_12700
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2817541	2818533	+	WP_087510343.1	WP_087510343.1		phosphotransferase			LFM56_RS12700	993	330	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2818653	2819633	-							LFM56_RS12705	981		old_locus_tag=LFM56_12705
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2818653	2819633	-	WP_087510342.1	WP_087510342.1		electron transfer flavoprotein subunit alpha/FixB family protein			LFM56_RS12705	981	326	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2819680	2820474	-							LFM56_RS12710	795		old_locus_tag=LFM56_12710
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2819680	2820474	-	WP_226236480.1	WP_226236480.1		electron transfer flavoprotein subunit beta/FixA family protein			LFM56_RS12710	795	264	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2820577	2822775	+					glgX		LFM56_RS12715	2199		old_locus_tag=LFM56_12715
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2820577	2822775	+	WP_087510341.1	WP_087510341.1		glycogen debranching protein GlgX	glgX		LFM56_RS12715	2199	732	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2822809	2824464	+							LFM56_RS12720	1656		old_locus_tag=LFM56_12720
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2822809	2824464	+	WP_226236482.1	WP_226236482.1		FAD-binding dehydrogenase			LFM56_RS12720	1656	551	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2824552	2825733	-							LFM56_RS12725	1182		old_locus_tag=LFM56_12725
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2824552	2825733	-	WP_226236484.1	WP_226236484.1		hypothetical protein			LFM56_RS12725	1182	393	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2826601	2828607	+							LFM56_RS12730	2007		old_locus_tag=LFM56_12730
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2826601	2828607	+	WP_226239467.1	WP_226239467.1		alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase			LFM56_RS12730	2007	668	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2828604	2830577	+					treS		LFM56_RS12735	1974		old_locus_tag=LFM56_12735
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2828604	2830577	+	WP_226236486.1	WP_226236486.1		maltose alpha-D-glucosyltransferase	treS		LFM56_RS12735	1974	657	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2830574	2831860	+							LFM56_RS12740	1287		old_locus_tag=LFM56_12740
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2830574	2831860	+	WP_082131292.1	WP_082131292.1		phosphotransferase			LFM56_RS12740	1287	428	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2831886	2833136	-							LFM56_RS12745	1251		old_locus_tag=LFM56_12745
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2831886	2833136	-	WP_226236487.1	WP_226236487.1		ROK family transcriptional regulator			LFM56_RS12745	1251	416	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2833333	2834655	+							LFM56_RS12750	1323		old_locus_tag=LFM56_12750
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2833333	2834655	+	WP_226236492.1	WP_226236492.1		ABC transporter substrate-binding protein			LFM56_RS12750	1323	440	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2834673	2835629	+							LFM56_RS12755	957		old_locus_tag=LFM56_12755
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2834673	2835629	+	WP_046527816.1	WP_046527816.1		sugar ABC transporter permease			LFM56_RS12755	957	318	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2835626	2836450	+							LFM56_RS12760	825		old_locus_tag=LFM56_12760
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2835626	2836450	+	WP_070319706.1	WP_070319706.1		carbohydrate ABC transporter permease			LFM56_RS12760	825	274	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2836528	2838708	-							LFM56_RS12765	2181		old_locus_tag=LFM56_12765
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2836528	2838708	-	WP_226236494.1	WP_226236494.1		alpha-galactosidase			LFM56_RS12765	2181	726	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2838882	2841437	+							LFM56_RS12770	2556		old_locus_tag=LFM56_12770
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2838882	2841437	+	WP_226236496.1	WP_226236496.1		glycoside hydrolase family 2 protein			LFM56_RS12770	2556	851	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2841490	2842332	+							LFM56_RS12775	843		old_locus_tag=LFM56_12775
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2841490	2842332	+	WP_052748140.1	WP_052748140.1		substrate-binding domain-containing protein			LFM56_RS12775	843	280	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2842411	2844612	+					glgB		LFM56_RS12780	2202		old_locus_tag=LFM56_12780
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2842411	2844612	+	WP_226236498.1	WP_226236498.1		1,4-alpha-glucan branching protein GlgB	glgB		LFM56_RS12780	2202	733	
gene	rRNA	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2845041	2845157	-					rrf		LFM56_RS12785	117		old_locus_tag=LFM56_12785
rRNA		GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2845041	2845157	-				5S ribosomal RNA	rrf		LFM56_RS12785	117		
gene	rRNA	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2845231	2848341	-							LFM56_RS12790	3111		old_locus_tag=LFM56_12790
rRNA		GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2845231	2848341	-				23S ribosomal RNA			LFM56_RS12790	3111		
gene	rRNA	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2848754	2850272	-							LFM56_RS12795	1519		old_locus_tag=LFM56_12795
rRNA		GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2848754	2850272	-				16S ribosomal RNA			LFM56_RS12795	1519		
gene	pseudogene	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2851010	2851947	-							LFM56_RS12800	938		pseudo;old_locus_tag=LFM56_12800
CDS	without_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2851010	2851947	-				tetratricopeptide repeat protein			LFM56_RS12800	938		pseudo
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2852081	2853115	-							LFM56_RS12805	1035		old_locus_tag=LFM56_12805
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2852081	2853115	-	WP_087510229.1	WP_087510229.1		hypothetical protein			LFM56_RS12805	1035	344	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2853112	2854917	-							LFM56_RS12810	1806		old_locus_tag=LFM56_12810
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2853112	2854917	-	WP_226236500.1	WP_226236500.1		hypothetical protein			LFM56_RS12810	1806	601	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2855255	2857429	+							LFM56_RS12815	2175		old_locus_tag=LFM56_12815
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2855255	2857429	+	WP_226236502.1	WP_226236502.1		hypothetical protein			LFM56_RS12815	2175	724	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2857449	2857946	+							LFM56_RS12820	498		old_locus_tag=LFM56_12820
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2857449	2857946	+	WP_070320406.1	WP_070320406.1		hypothetical protein			LFM56_RS12820	498	165	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2858000	2858749	-							LFM56_RS12825	750		old_locus_tag=LFM56_12825
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2858000	2858749	-	WP_226236504.1	WP_226236504.1		alpha/beta hydrolase			LFM56_RS12825	750	249	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2858788	2859690	-							LFM56_RS12830	903		old_locus_tag=LFM56_12830
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2858788	2859690	-	WP_226236506.1	WP_226236506.1		HAD family hydrolase			LFM56_RS12830	903	300	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2859696	2860001	-							LFM56_RS12835	306		old_locus_tag=LFM56_12835
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2859696	2860001	-	WP_082740230.1	WP_082740230.1		hypothetical protein			LFM56_RS12835	306	101	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2860101	2861549	-							LFM56_RS12840	1449		old_locus_tag=LFM56_12840
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2860101	2861549	-	WP_070320405.1	WP_070320405.1		beta-glucosidase			LFM56_RS12840	1449	482	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2861734	2864013	-					yicI		LFM56_RS12845	2280		old_locus_tag=LFM56_12845
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2861734	2864013	-	WP_226236519.1	WP_226236519.1		alpha-xylosidase	yicI		LFM56_RS12845	2280	759	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2864010	2866049	-							LFM56_RS12850	2040		old_locus_tag=LFM56_12850
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2864010	2866049	-	WP_226236521.1	WP_226236521.1		beta-galactosidase			LFM56_RS12850	2040	679	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2866349	2867356	+							LFM56_RS12855	1008		old_locus_tag=LFM56_12855
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2866349	2867356	+	WP_046527801.1	WP_046527801.1		LacI family transcriptional regulator			LFM56_RS12855	1008	335	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2867397	2868398	-							LFM56_RS12860	1002		old_locus_tag=LFM56_12860
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2867397	2868398	-	WP_046527800.1	WP_046527800.1		carbohydrate ABC transporter permease			LFM56_RS12860	1002	333	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2868395	2869321	-							LFM56_RS12865	927		old_locus_tag=LFM56_12865
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2868395	2869321	-	WP_226239468.1	WP_226239468.1		ABC transporter permease subunit			LFM56_RS12865	927	308	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2869426	2871081	-							LFM56_RS12870	1656		old_locus_tag=LFM56_12870
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2869426	2871081	-	WP_087510542.1	WP_087510542.1		extracellular solute-binding protein			LFM56_RS12870	1656	551	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2871405	2874266	+							LFM56_RS12875	2862		old_locus_tag=LFM56_12875
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2871405	2874266	+	WP_226236523.1	WP_226236523.1		glycoside hydrolase family 3 C-terminal domain-containing protein			LFM56_RS12875	2862	953	
gene	pseudogene	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2874453	2875705	+							LFM56_RS12880	1253		pseudo;old_locus_tag=LFM56_12880
CDS	without_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2874453	2875705	+				amidohydrolase family protein			LFM56_RS12880	1253		pseudo
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2875710	2876162	-							LFM56_RS12885	453		old_locus_tag=LFM56_12885
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2875710	2876162	-	WP_070320447.1	WP_070320447.1		hypothetical protein			LFM56_RS12885	453	150	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2876159	2876821	-							LFM56_RS12890	663		old_locus_tag=LFM56_12890
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2876159	2876821	-	WP_226236525.1	WP_226236525.1		TetR family transcriptional regulator			LFM56_RS12890	663	220	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2876818	2877321	-							LFM56_RS12895	504		old_locus_tag=LFM56_12895
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2876818	2877321	-	WP_226236527.1	WP_226236527.1		hypothetical protein			LFM56_RS12895	504	167	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2877373	2878068	-					nucS		LFM56_RS12900	696		old_locus_tag=LFM56_12900
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2877373	2878068	-	WP_046527793.1	WP_046527793.1		endonuclease NucS	nucS		LFM56_RS12900	696	231	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2878097	2878534	-							LFM56_RS12905	438		old_locus_tag=LFM56_12905
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2878097	2878534	-	WP_226236529.1	WP_226236529.1		DUF2550 domain-containing protein			LFM56_RS12905	438	145	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2878556	2878843	-							LFM56_RS12910	288		old_locus_tag=LFM56_12910
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2878556	2878843	-	WP_226236532.1	WP_226236532.1		F0F1 ATP synthase subunit epsilon			LFM56_RS12910	288	95	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2878888	2880375	-					atpD		LFM56_RS12915	1488		old_locus_tag=LFM56_12915
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2878888	2880375	-	WP_070320451.1	WP_070320451.1		F0F1 ATP synthase subunit beta	atpD		LFM56_RS12915	1488	495	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2880443	2881339	-							LFM56_RS12920	897		old_locus_tag=LFM56_12920
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2880443	2881339	-	WP_226236533.1	WP_226236533.1		F0F1 ATP synthase subunit gamma			LFM56_RS12920	897	298	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2881342	2882970	-					atpA		LFM56_RS12925	1629		old_locus_tag=LFM56_12925
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2881342	2882970	-	WP_046527788.1	WP_046527788.1		F0F1 ATP synthase subunit alpha	atpA		LFM56_RS12925	1629	542	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2883034	2883849	-							LFM56_RS12930	816		old_locus_tag=LFM56_12930
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2883034	2883849	-	WP_070320453.1	WP_070320453.1		F0F1 ATP synthase subunit delta			LFM56_RS12930	816	271	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2883849	2884433	-							LFM56_RS12935	585		old_locus_tag=LFM56_12935
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2883849	2884433	-	WP_226236534.1	WP_226236534.1		F0F1 ATP synthase subunit B			LFM56_RS12935	585	194	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	2884438	2884641	-					atpE		LFM56_RS12940	204		old_locus_tag=LFM56_12940
