# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3448980	3450752	-	WP_013772221.1	WP_013772221.1		ABC transporter ATP-binding protein/permease			CELF_RS15530	1773	590	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3450814	3451656	-					rsmI		CELF_RS15535	843		old_locus_tag=Celf_3079
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3450814	3451656	-	WP_041554532.1	WP_041554532.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		CELF_RS15535	843	280	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3451789	3453597	+							CELF_RS15540	1809		old_locus_tag=Celf_3080
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3451789	3453597	+	WP_013772223.1	WP_013772223.1		phospholipid carrier-dependent glycosyltransferase			CELF_RS15540	1809	602	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3453602	3455092	-							CELF_RS15545	1491		old_locus_tag=Celf_3081
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3453602	3455092	-	WP_013772224.1	WP_013772224.1		family 20 glycosylhydrolase			CELF_RS15545	1491	496	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3455147	3456148	-							CELF_RS15550	1002		old_locus_tag=Celf_3082
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3455147	3456148	-	WP_232014256.1	WP_232014256.1		bile acid:sodium symporter			CELF_RS15550	1002	333	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3456337	3456612	+							CELF_RS15555	276		old_locus_tag=Celf_3083
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3456337	3456612	+	WP_013772226.1	WP_013772226.1		hypothetical protein			CELF_RS15555	276	91	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3456747	3456899	-							CELF_RS20505	153		old_locus_tag=Celf_3084
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3456747	3456899	-	WP_013772227.1	WP_013772227.1		hypothetical protein			CELF_RS20505	153	50	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3457155	3458096	-							CELF_RS15565	942		old_locus_tag=Celf_3086
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3457155	3458096	-	WP_232014333.1	WP_232014333.1		IS481 family transposase			CELF_RS15565	942	313	
gene	tRNA	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3458837	3458912	-							CELF_RS15575	76		old_locus_tag=Celf_R0043
tRNA		GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3458837	3458912	-				tRNA-Ala			CELF_RS15575	76		anticodon=CGC
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3459002	3460315	-							CELF_RS15580	1314		old_locus_tag=Celf_3088
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3459002	3460315	-	WP_013772229.1	WP_013772229.1		hypothetical protein			CELF_RS15580	1314	437	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3460379	3460987	-							CELF_RS15585	609		old_locus_tag=Celf_3089
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3460379	3460987	-	WP_013772230.1	WP_013772230.1		GNAT family N-acetyltransferase			CELF_RS15585	609	202	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3461000	3462238	-							CELF_RS15590	1239		old_locus_tag=Celf_3090
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3461000	3462238	-	WP_013772231.1	WP_013772231.1		molybdopterin molybdotransferase MoeA			CELF_RS15590	1239	412	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3462371	3463759	-							CELF_RS15595	1389		old_locus_tag=Celf_3091
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3462371	3463759	-	WP_013772232.1	WP_013772232.1		UTP--glucose-1-phosphate uridylyltransferase			CELF_RS15595	1389	462	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3463927	3464613	+							CELF_RS15600	687		old_locus_tag=Celf_3092
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3463927	3464613	+	WP_013772233.1	WP_013772233.1		5-formyltetrahydrofolate cyclo-ligase			CELF_RS15600	687	228	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3464624	3467194	-							CELF_RS15605	2571		old_locus_tag=Celf_3093
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3464624	3467194	-	WP_041553570.1	WP_041553570.1		penicillin acylase family protein			CELF_RS15605	2571	856	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3467419	3467730	+							CELF_RS20060	312		
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3467419	3467730	+	WP_041553571.1	WP_041553571.1		FmdB family transcriptional regulator			CELF_RS20060	312	103	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3467838	3468566	+							CELF_RS15615	729		old_locus_tag=Celf_3096
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3467838	3468566	+	WP_126297847.1	WP_126297847.1		SAF domain-containing protein			CELF_RS15615	729	242	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3468627	3469175	+					mscL		CELF_RS15620	549		old_locus_tag=Celf_3097
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3468627	3469175	+	WP_232014257.1	WP_232014257.1		large conductance mechanosensitive channel protein MscL	mscL		CELF_RS15620	549	182	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3469774	3474483	-							CELF_RS15630	4710		old_locus_tag=Celf_3098
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3469774	3474483	-	WP_232014258.1	WP_232014258.1		hypothetical protein			CELF_RS15630	4710	1569	
gene	pseudogene	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3474663	3475019	-					narI		CELF_RS15635	357		partial;pseudo;old_locus_tag=Celf_3099
CDS	without_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3474663	3475019	-				respiratory nitrate reductase subunit gamma	narI		CELF_RS15635	357		partial;pseudo
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3475019	3475723	-					narJ		CELF_RS15640	705		old_locus_tag=Celf_3100
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3475019	3475723	-	WP_013772240.1	WP_013772240.1		nitrate reductase molybdenum cofactor assembly chaperone	narJ		CELF_RS15640	705	234	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3475720	3477450	-					narH		CELF_RS15645	1731		old_locus_tag=Celf_3101
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3475720	3477450	-	WP_013772241.1	WP_013772241.1		nitrate reductase subunit beta	narH		CELF_RS15645	1731	576	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3477453	3481163	-							CELF_RS15650	3711		old_locus_tag=Celf_3102
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3477453	3481163	-	WP_013772242.1	WP_013772242.1		nitrate reductase subunit alpha			CELF_RS15650	3711	1236	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3481273	3482421	+							CELF_RS15655	1149		old_locus_tag=Celf_3103
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3481273	3482421	+	WP_013772243.1	WP_013772243.1		glutathione-dependent formaldehyde dehydrogenase			CELF_RS15655	1149	382	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3482519	3483085	+							CELF_RS15660	567		old_locus_tag=Celf_3104
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3482519	3483085	+	WP_013772244.1	WP_013772244.1		hypothetical protein			CELF_RS15660	567	188	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3483258	3483800	-							CELF_RS19675	543		old_locus_tag=Celf_3105
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3483258	3483800	-	WP_013772245.1	WP_013772245.1		methyltransferase domain-containing protein			CELF_RS19675	543	180	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3484208	3485626	+							CELF_RS15670	1419		old_locus_tag=Celf_3106
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3484208	3485626	+	WP_085953210.1	WP_085953210.1		DHA2 family efflux MFS transporter permease subunit			CELF_RS15670	1419	472	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3485626	3486021	+							CELF_RS15675	396		old_locus_tag=Celf_3107
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3485626	3486021	+	WP_013772247.1	WP_013772247.1		hypothetical protein			CELF_RS15675	396	131	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3486073	3486828	-							CELF_RS15680	756		old_locus_tag=Celf_3108
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3486073	3486828	-	WP_013772248.1	WP_013772248.1		hypothetical protein			CELF_RS15680	756	251	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3486878	3487891	-							CELF_RS15685	1014		old_locus_tag=Celf_3109
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3486878	3487891	-	WP_013772249.1	WP_013772249.1		AraC family transcriptional regulator			CELF_RS15685	1014	337	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3487995	3488702	+							CELF_RS15690	708		old_locus_tag=Celf_3110
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3487995	3488702	+	WP_013772250.1	WP_013772250.1		methyltransferase domain-containing protein			CELF_RS15690	708	235	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3488659	3489273	-							CELF_RS15695	615		old_locus_tag=Celf_3111
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3488659	3489273	-	WP_013772251.1	WP_013772251.1		hypothetical protein			CELF_RS15695	615	204	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3489358	3490074	+							CELF_RS20210	717		old_locus_tag=Celf_3112
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3489358	3490074	+	WP_013772252.1	WP_013772252.1		GNAT family N-acetyltransferase			CELF_RS20210	717	238	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3490179	3491453	-							CELF_RS15705	1275		old_locus_tag=Celf_3113
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3490179	3491453	-	WP_013772253.1	WP_013772253.1		family 16 glycosylhydrolase			CELF_RS15705	1275	424	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3491607	3492935	-							CELF_RS15710	1329		old_locus_tag=Celf_3114
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3491607	3492935	-	WP_013772254.1	WP_013772254.1		DNA-directed RNA polymerase sigma-70 factor			CELF_RS15710	1329	442	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3492932	3493309	-							CELF_RS15715	378		old_locus_tag=Celf_3115
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3492932	3493309	-	WP_013772255.1	WP_013772255.1		YciI family protein			CELF_RS15715	378	125	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3493438	3493698	-							CELF_RS20215	261		old_locus_tag=Celf_3116
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3493438	3493698	-	WP_041553573.1	WP_041553573.1		hypothetical protein			CELF_RS20215	261	86	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3493826	3495061	+							CELF_RS15725	1236		old_locus_tag=Celf_3117
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3493826	3495061	+	WP_013772256.1	WP_013772256.1		WS/DGAT domain-containing protein			CELF_RS15725	1236	411	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3495066	3495551	+							CELF_RS15730	486		old_locus_tag=Celf_3118
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3495066	3495551	+	WP_013772257.1	WP_013772257.1		PPOX class F420-dependent oxidoreductase			CELF_RS15730	486	161	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3495615	3496091	+							CELF_RS15735	477		old_locus_tag=Celf_3119
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3495615	3496091	+	WP_013772258.1	WP_013772258.1		GrpB family protein			CELF_RS15735	477	158	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3496339	3497439	-							CELF_RS15740	1101		old_locus_tag=Celf_3120
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3496339	3497439	-	WP_013772259.1	WP_013772259.1		GTP-binding protein			CELF_RS15740	1101	366	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3497495	3497734	+					rpmB		CELF_RS15745	240		old_locus_tag=Celf_3121
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3497495	3497734	+	WP_013772260.1	WP_013772260.1		50S ribosomal protein L28	rpmB		CELF_RS15745	240	79	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3497731	3497904	+					rpmG		CELF_RS15750	174		old_locus_tag=Celf_3122
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3497731	3497904	+	WP_013772261.1	WP_013772261.1		50S ribosomal protein L33	rpmG		CELF_RS15750	174	57	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3497904	3498209	+					rpsN		CELF_RS15755	306		old_locus_tag=Celf_3123
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3497904	3498209	+	WP_013772262.1	WP_013772262.1		30S ribosomal protein S14	rpsN		CELF_RS15755	306	101	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3498247	3498519	+							CELF_RS15760	273		old_locus_tag=Celf_3124
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3498247	3498519	+	WP_013772263.1	WP_013772263.1		type B 50S ribosomal protein L31			CELF_RS15760	273	90	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3498516	3498638	+					ykgO		CELF_RS15765	123		old_locus_tag=Celf_3125
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3498516	3498638	+	WP_013115415.1	WP_013115415.1		type B 50S ribosomal protein L36	ykgO		CELF_RS15765	123	40	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3498638	3498808	+					rpmF		CELF_RS15770	171		old_locus_tag=Celf_3126
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3498638	3498808	+	WP_013772264.1	WP_013772264.1		50S ribosomal protein L32	rpmF		CELF_RS15770	171	56	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3498878	3500404	-							CELF_RS15775	1527		old_locus_tag=Celf_3127
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3498878	3500404	-	WP_013772265.1	WP_013772265.1		MATE family efflux transporter			CELF_RS15775	1527	508	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3500585	3501121	+							CELF_RS15780	537		old_locus_tag=Celf_3128
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3500585	3501121	+	WP_013772266.1	WP_013772266.1		VanZ family protein			CELF_RS15780	537	178	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3501160	3501834	+							CELF_RS15785	675		old_locus_tag=Celf_3129
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3501160	3501834	+	WP_013772267.1	WP_013772267.1		DNA alkylation repair protein			CELF_RS15785	675	224	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3501911	3502261	-							CELF_RS15790	351		old_locus_tag=Celf_3130
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3501911	3502261	-	WP_013772268.1	WP_013772268.1		hypothetical protein			CELF_RS15790	351	116	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3502258	3504138	-							CELF_RS20960	1881		old_locus_tag=Celf_3131
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3502258	3504138	-	WP_169317640.1	WP_169317640.1		peptidoglycan-binding protein			CELF_RS20960	1881	626	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3504291	3505964	-							CELF_RS15800	1674		old_locus_tag=Celf_3132
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3504291	3505964	-	WP_013772270.1	WP_013772270.1		cation:proton antiporter			CELF_RS15800	1674	557	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3506094	3506612	+							CELF_RS15805	519		old_locus_tag=Celf_3133
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3506094	3506612	+	WP_013772271.1	WP_013772271.1		hypothetical protein			CELF_RS15805	519	172	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3506672	3507895	-							CELF_RS15810	1224		old_locus_tag=Celf_3134
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3506672	3507895	-	WP_013772272.1	WP_013772272.1		Fic family protein			CELF_RS15810	1224	407	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3508022	3510067	-							CELF_RS15815	2046		old_locus_tag=Celf_3135
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3508022	3510067	-	WP_232014373.1	WP_232014373.1		DEAD/DEAH box helicase			CELF_RS15815	2046	681	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3510520	3512160	-							CELF_RS15820	1641		old_locus_tag=Celf_3136
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3510520	3512160	-	WP_013772274.1	WP_013772274.1		PQQ-binding-like beta-propeller repeat protein			CELF_RS15820	1641	546	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3512246	3513130	-							CELF_RS15825	885		old_locus_tag=Celf_3137
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3512246	3513130	-	WP_013772275.1	WP_013772275.1		fructosamine kinase family protein			CELF_RS15825	885	294	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3513207	3513611	-							CELF_RS15830	405		old_locus_tag=Celf_3138
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3513207	3513611	-	WP_013772276.1	WP_013772276.1		Rid family hydrolase			CELF_RS15830	405	134	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3513692	3514093	+							CELF_RS15835	402		old_locus_tag=Celf_3139
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3513692	3514093	+	WP_013772277.1	WP_013772277.1		helix-turn-helix transcriptional regulator			CELF_RS15835	402	133	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3514353	3514706	-							CELF_RS15840	354		old_locus_tag=Celf_3140
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3514353	3514706	-	WP_013772278.1	WP_013772278.1		hypothetical protein			CELF_RS15840	354	117	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3515106	3516002	+							CELF_RS19680	897		old_locus_tag=Celf_3141
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3515106	3516002	+	WP_013772279.1	WP_013772279.1		GNAT family N-acetyltransferase			CELF_RS19680	897	298	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3516649	3517446	-							CELF_RS20510	798		
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3516649	3517446	-	WP_157457168.1	WP_157457168.1		hypothetical protein			CELF_RS20510	798	265	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3517443	3520217	-							CELF_RS15850	2775		old_locus_tag=Celf_3142
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3517443	3520217	-	WP_197722517.1	WP_197722517.1		hypothetical protein			CELF_RS15850	2775	924	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3520949	3521626	-							CELF_RS15855	678		old_locus_tag=Celf_3143
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3520949	3521626	-	WP_013772281.1	WP_013772281.1		matrixin family metalloprotease			CELF_RS15855	678	225	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3522251	3525142	+							CELF_RS15860	2892		old_locus_tag=Celf_3144
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3522251	3525142	+	WP_013772282.1	WP_013772282.1		conjugative relaxase TrwC/TraI family protein			CELF_RS15860	2892	963	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3525179	3525391	+							CELF_RS15865	213		old_locus_tag=Celf_3145
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3525179	3525391	+	WP_013772283.1	WP_013772283.1		helix-turn-helix domain-containing protein			CELF_RS15865	213	70	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3525391	3526533	+							CELF_RS15870	1143		old_locus_tag=Celf_3146
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3525391	3526533	+	WP_013772284.1	WP_013772284.1		site-specific integrase			CELF_RS15870	1143	380	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3526993	3528135	-							CELF_RS15875	1143		old_locus_tag=Celf_3148
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3526993	3528135	-	WP_013772286.1	WP_013772286.1		ThiF family adenylyltransferase			CELF_RS15875	1143	380	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3528138	3528422	-							CELF_RS15880	285		old_locus_tag=Celf_3149
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3528138	3528422	-	WP_013772287.1	WP_013772287.1		multiubiquitin domain-containing protein			CELF_RS15880	285	94	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3528890	3530011	+							CELF_RS15890	1122		old_locus_tag=Celf_3151
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3528890	3530011	+	WP_083835749.1	WP_083835749.1		HigA family addiction module antitoxin			CELF_RS15890	1122	373	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3530190	3531209	-							CELF_RS19685	1020		old_locus_tag=Celf_3152
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3530190	3531209	-	WP_013772290.1	WP_013772290.1		hypothetical protein			CELF_RS19685	1020	339	
gene	tRNA	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3531446	3531518	-							CELF_RS15900	73		old_locus_tag=Celf_R0044
tRNA		GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3531446	3531518	-				tRNA-Arg			CELF_RS15900	73		anticodon=CCT
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3531716	3532297	-							CELF_RS15905	582		old_locus_tag=Celf_3153
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3531716	3532297	-	WP_013772291.1	WP_013772291.1		ClbS/DfsB family four-helix bundle protein			CELF_RS15905	582	193	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3532303	3533364	-							CELF_RS15910	1062		old_locus_tag=Celf_3154
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3532303	3533364	-	WP_013772292.1	WP_013772292.1		hypothetical protein			CELF_RS15910	1062	353	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3533569	3535071	-							CELF_RS15915	1503		old_locus_tag=Celf_3155
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3533569	3535071	-	WP_013772293.1	WP_013772293.1		RICIN domain-containing protein			CELF_RS15915	1503	500	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3535136	3536617	-							CELF_RS15920	1482		old_locus_tag=Celf_3156
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3535136	3536617	-	WP_013772294.1	WP_013772294.1		endo-1,4-beta-xylanase			CELF_RS15920	1482	493	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3536721	3538832	-							CELF_RS15925	2112		old_locus_tag=Celf_3157
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3536721	3538832	-	WP_013772295.1	WP_013772295.1		family 43 glycosylhydrolase			CELF_RS15925	2112	703	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3539239	3539739	+							CELF_RS15930	501		old_locus_tag=Celf_3158
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3539239	3539739	+	WP_244851195.1	WP_244851195.1		TrmH family RNA methyltransferase			CELF_RS15930	501	166	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3539796	3540461	+							CELF_RS15935	666		old_locus_tag=Celf_3159
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3539796	3540461	+	WP_013772297.1	WP_013772297.1		hypothetical protein			CELF_RS15935	666	221	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3540519	3540875	-							CELF_RS15940	357		old_locus_tag=Celf_3160
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	3540519	3540875	-	WP_013772298.1	WP_013772298.1		VOC family protein			CELF_RS15940	357	118	
