# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3335490	3335726	-	WP_135975425.1	WP_135975425.1		PspC domain-containing protein			E5225_RS14865	237	78	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3336017	3336268	+							E5225_RS14870	252		old_locus_tag=E5225_14870
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3336017	3336268	+	WP_135975427.1	WP_135975427.1		hypothetical protein			E5225_RS14870	252	83	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3336250	3339177	+							E5225_RS14875	2928		old_locus_tag=E5225_14875
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3336250	3339177	+	WP_243738411.1	WP_243738411.1		AAA family ATPase			E5225_RS14875	2928	975	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3339243	3340310	+					ligD		E5225_RS14880	1068		old_locus_tag=E5225_14880
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3339243	3340310	+	WP_135975429.1	WP_135975429.1		non-homologous end-joining DNA ligase	ligD		E5225_RS14880	1068	355	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3340356	3341435	-							E5225_RS14885	1080		old_locus_tag=E5225_14885
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3340356	3341435	-	WP_244243668.1	WP_244243668.1		M15 family metallopeptidase			E5225_RS14885	1080	359	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3341564	3342712	+							E5225_RS14890	1149		old_locus_tag=E5225_14890
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3341564	3342712	+	WP_135973617.1	WP_135973617.1		hypothetical protein			E5225_RS14890	1149	382	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3342739	3343458	-							E5225_RS14895	720		old_locus_tag=E5225_14895
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3342739	3343458	-	WP_135973618.1	WP_135973618.1		DUF5668 domain-containing protein			E5225_RS14895	720	239	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3343608	3343799	+							E5225_RS17605	192		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3343608	3343799	+	WP_166435962.1	WP_166435962.1		hypothetical protein			E5225_RS17605	192	63	
gene	tRNA	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3344312	3344384	-							E5225_RS14905	73		old_locus_tag=E5225_14905
tRNA		GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3344312	3344384	-				tRNA-Thr			E5225_RS14905	73		anticodon=CGT
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3344464	3345996	-							E5225_RS14910	1533		old_locus_tag=E5225_14910
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3344464	3345996	-	WP_135973619.1	WP_135973619.1		alpha/beta hydrolase			E5225_RS14910	1533	510	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3346109	3347245	-							E5225_RS14915	1137		old_locus_tag=E5225_14915
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3346109	3347245	-	WP_135973620.1	WP_135973620.1		DNA polymerase III subunit delta'			E5225_RS14915	1137	378	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3347242	3348003	-					tmk		E5225_RS14920	762		old_locus_tag=E5225_14920
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3347242	3348003	-	WP_135973621.1	WP_135973621.1		dTMP kinase	tmk		E5225_RS14920	762	253	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3348076	3349089	-							E5225_RS14925	1014		old_locus_tag=E5225_14925
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3348076	3349089	-	WP_135973622.1	WP_135973622.1		Gfo/Idh/MocA family oxidoreductase			E5225_RS14925	1014	337	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3349229	3350182	-							E5225_RS14930	954		old_locus_tag=E5225_14930
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3349229	3350182	-	WP_135973623.1	WP_135973623.1		hypothetical protein			E5225_RS14930	954	317	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3350367	3351347	-							E5225_RS14935	981		old_locus_tag=E5225_14935
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3350367	3351347	-	WP_135973624.1	WP_135973624.1		YafY family transcriptional regulator			E5225_RS14935	981	326	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3351483	3351905	+							E5225_RS14940	423		old_locus_tag=E5225_14940
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3351483	3351905	+	WP_135973625.1	WP_135973625.1		VOC family protein			E5225_RS14940	423	140	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3352099	3352392	+							E5225_RS14945	294		old_locus_tag=E5225_14945
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3352099	3352392	+	WP_135973626.1	WP_135973626.1		hypothetical protein			E5225_RS14945	294	97	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3352389	3353003	+							E5225_RS14950	615		old_locus_tag=E5225_14950
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3352389	3353003	+	WP_135973627.1	WP_135973627.1		hypothetical protein			E5225_RS14950	615	204	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3353038	3355776	-					topA		E5225_RS14955	2739		old_locus_tag=E5225_14955
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3353038	3355776	-	WP_135973628.1	WP_135973628.1		type I DNA topoisomerase	topA		E5225_RS14955	2739	912	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3355854	3356723	-							E5225_RS14960	870		old_locus_tag=E5225_14960
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3355854	3356723	-	WP_244243669.1	WP_244243669.1		phosphatase PAP2 family protein			E5225_RS14960	870	289	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3356931	3357599	-							E5225_RS14965	669		old_locus_tag=E5225_14965
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3356931	3357599	-	WP_135973630.1	WP_135973630.1		histidine phosphatase family protein			E5225_RS14965	669	222	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3357663	3358358	-							E5225_RS14970	696		old_locus_tag=E5225_14970
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3357663	3358358	-	WP_135973631.1	WP_135973631.1		hypothetical protein			E5225_RS14970	696	231	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3358525	3359955	+					radA		E5225_RS14975	1431		old_locus_tag=E5225_14975
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3358525	3359955	+	WP_135973632.1	WP_135973632.1		DNA repair protein RadA	radA		E5225_RS14975	1431	476	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3360000	3361076	+					disA		E5225_RS14980	1077		old_locus_tag=E5225_14980
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3360000	3361076	+	WP_208012546.1	WP_208012546.1		DNA integrity scanning diadenylate cyclase DisA	disA		E5225_RS14980	1077	358	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3361101	3361712	-							E5225_RS14985	612		old_locus_tag=E5225_14985
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3361101	3361712	-	WP_135973634.1	WP_135973634.1		hypothetical protein			E5225_RS14985	612	203	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3361927	3362844	+							E5225_RS14990	918		old_locus_tag=E5225_14990
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3361927	3362844	+	WP_243738240.1	WP_243738240.1		A/G-specific adenine glycosylase			E5225_RS14990	918	305	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3362894	3363421	-							E5225_RS14995	528		old_locus_tag=E5225_14995
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3362894	3363421	-	WP_135973635.1	WP_135973635.1		amino-acid N-acetyltransferase			E5225_RS14995	528	175	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3363618	3364610	-							E5225_RS15000	993		old_locus_tag=E5225_15000
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3363618	3364610	-	WP_135973636.1	WP_135973636.1		helix-turn-helix domain-containing protein			E5225_RS15000	993	330	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3364787	3366601	+							E5225_RS15005	1815		old_locus_tag=E5225_15005
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3364787	3366601	+	WP_135973637.1	WP_135973637.1		glycerol-3-phosphate dehydrogenase/oxidase			E5225_RS15005	1815	604	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3366722	3367468	+							E5225_RS15010	747		old_locus_tag=E5225_15010
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3366722	3367468	+	WP_243738241.1	WP_243738241.1		aquaporin family protein			E5225_RS15010	747	248	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3367519	3369039	+					glpK		E5225_RS15015	1521		old_locus_tag=E5225_15015
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3367519	3369039	+	WP_135973638.1	WP_135973638.1		glycerol kinase GlpK	glpK		E5225_RS15015	1521	506	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3369273	3369584	+							E5225_RS15020	312		old_locus_tag=E5225_15020
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3369273	3369584	+	WP_135973639.1	WP_135973639.1		DUF1778 domain-containing protein			E5225_RS15020	312	103	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3369727	3369909	+							E5225_RS15025	183		old_locus_tag=E5225_15025
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3369727	3369909	+	WP_135973640.1	WP_135973640.1		antitoxin			E5225_RS15025	183	60	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3370040	3370831	+							E5225_RS15030	792		old_locus_tag=E5225_15030
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3370040	3370831	+	WP_135973641.1	WP_135973641.1		exodeoxyribonuclease III			E5225_RS15030	792	263	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3370835	3371425	+							E5225_RS15035	591		old_locus_tag=E5225_15035
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3370835	3371425	+	WP_243738242.1	WP_243738242.1		septum formation family protein			E5225_RS15035	591	196	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3371442	3372161	-							E5225_RS15040	720		old_locus_tag=E5225_15040
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3371442	3372161	-	WP_135973642.1	WP_135973642.1		DedA family protein			E5225_RS15040	720	239	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3372228	3374813	-					clpB		E5225_RS15045	2586		old_locus_tag=E5225_15045
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3372228	3374813	-	WP_135973643.1	WP_135973643.1		ATP-dependent chaperone ClpB	clpB		E5225_RS15045	2586	861	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3375058	3375714	+							E5225_RS15050	657		old_locus_tag=E5225_15050
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3375058	3375714	+	WP_135973644.1	WP_135973644.1		histidine phosphatase family protein			E5225_RS15050	657	218	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3375894	3376913	+							E5225_RS15055	1020		old_locus_tag=E5225_15055
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3375894	3376913	+	WP_166435963.1	WP_166435963.1		alpha/beta hydrolase			E5225_RS15055	1020	339	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3376921	3377901	-							E5225_RS15060	981		old_locus_tag=E5225_15060
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3376921	3377901	-	WP_135973646.1	WP_135973646.1		cation diffusion facilitator family transporter			E5225_RS15060	981	326	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3378089	3378880	+							E5225_RS15065	792		old_locus_tag=E5225_15065
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3378089	3378880	+	WP_135973647.1	WP_135973647.1		VOC family protein			E5225_RS15065	792	263	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3378938	3379672	+					trmB		E5225_RS15070	735		old_locus_tag=E5225_15070
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3378938	3379672	+	WP_208012547.1	WP_208012547.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		E5225_RS15070	735	244	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3379669	3380457	+							E5225_RS15075	789		old_locus_tag=E5225_15075
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3379669	3380457	+	WP_136225500.1	WP_136225500.1		LysR family transcriptional regulator substrate-binding protein			E5225_RS15075	789	262	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3380558	3381601	-							E5225_RS17790	1044		old_locus_tag=E5225_15080
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3380558	3381601	-	WP_208012527.1	WP_208012527.1		hypothetical protein			E5225_RS17790	1044	347	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3381847	3384327	-							E5225_RS15090	2481		old_locus_tag=E5225_15090
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3381847	3384327	-	WP_135973334.1	WP_135973334.1		glycogen/starch/alpha-glucan phosphorylase			E5225_RS15090	2481	826	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3384561	3385937	+							E5225_RS15095	1377		old_locus_tag=E5225_15095
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3384561	3385937	+	WP_135973333.1	WP_135973333.1		MFS transporter			E5225_RS15095	1377	458	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3385969	3386463	+							E5225_RS15100	495		old_locus_tag=E5225_15100
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3385969	3386463	+	WP_243738200.1	WP_243738200.1		CrcB family protein			E5225_RS15100	495	164	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3386460	3386834	+							E5225_RS15105	375		old_locus_tag=E5225_15105
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3386460	3386834	+	WP_135973332.1	WP_135973332.1		CrcB family protein			E5225_RS15105	375	124	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3386895	3387143	-							E5225_RS15110	249		old_locus_tag=E5225_15110
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3386895	3387143	-	WP_135973331.1	WP_135973331.1		hypothetical protein			E5225_RS15110	249	82	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3387235	3388038	-							E5225_RS15115	804		old_locus_tag=E5225_15115
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3387235	3388038	-	WP_135973330.1	WP_135973330.1		ABC transporter permease			E5225_RS15115	804	267	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3388035	3389063	-							E5225_RS15120	1029		old_locus_tag=E5225_15120
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3388035	3389063	-	WP_135973329.1	WP_135973329.1		ATP-binding cassette domain-containing protein			E5225_RS15120	1029	342	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3389283	3390416	-							E5225_RS15125	1134		old_locus_tag=E5225_15125
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3389283	3390416	-	WP_135973328.1	WP_135973328.1		iron-containing alcohol dehydrogenase			E5225_RS15125	1134	377	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3390458	3391879	-					chrA		E5225_RS15130	1422		old_locus_tag=E5225_15130
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3390458	3391879	-	WP_243738199.1	WP_243738199.1		chromate efflux transporter	chrA		E5225_RS15130	1422	473	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3392064	3392468	-							E5225_RS15135	405		old_locus_tag=E5225_15135
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3392064	3392468	-	WP_135973327.1	WP_135973327.1		VOC family protein			E5225_RS15135	405	134	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3392645	3393103	-							E5225_RS15140	459		old_locus_tag=E5225_15140
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3392645	3393103	-	WP_208012526.1	WP_208012526.1		ATP-binding protein			E5225_RS15140	459	152	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3393262	3394155	-							E5225_RS15145	894		old_locus_tag=E5225_15145
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3393262	3394155	-	WP_135973326.1	WP_135973326.1		DUF2236 domain-containing protein			E5225_RS15145	894	297	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3394251	3395174	+							E5225_RS15150	924		old_locus_tag=E5225_15150
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3394251	3395174	+	WP_135973325.1	WP_135973325.1		NADP-dependent oxidoreductase			E5225_RS15150	924	307	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3395188	3398148	-							E5225_RS15155	2961		old_locus_tag=E5225_15155
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3395188	3398148	-	WP_135973324.1	WP_135973324.1		glycoside hydrolase family 3 C-terminal domain-containing protein			E5225_RS15155	2961	986	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3398418	3400103	+							E5225_RS15160	1686		old_locus_tag=E5225_15160
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3398418	3400103	+	WP_135973323.1	WP_135973323.1		extracellular solute-binding protein			E5225_RS15160	1686	561	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3400214	3401137	+							E5225_RS15165	924		old_locus_tag=E5225_15165
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3400214	3401137	+	WP_243738202.1	WP_243738202.1		ABC transporter permease subunit			E5225_RS15165	924	307	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3401134	3402138	+							E5225_RS15170	1005		old_locus_tag=E5225_15170
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3401134	3402138	+	WP_135973322.1	WP_135973322.1		carbohydrate ABC transporter permease			E5225_RS15170	1005	334	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3402384	3404672	+					yicI		E5225_RS15180	2289		old_locus_tag=E5225_15180
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3402384	3404672	+	WP_135973321.1	WP_135973321.1		alpha-xylosidase	yicI		E5225_RS15180	2289	762	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3404669	3406282	+							E5225_RS15185	1614		old_locus_tag=E5225_15185
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3404669	3406282	+	WP_135973320.1	WP_135973320.1		glycoside hydrolase family 43 protein			E5225_RS15185	1614	537	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3406368	3406907	+							E5225_RS15190	540		old_locus_tag=E5225_15190
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3406368	3406907	+	WP_243738198.1	WP_243738198.1		N-acetyltransferase family protein			E5225_RS15190	540	179	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3406951	3408789	-							E5225_RS15195	1839		old_locus_tag=E5225_15195
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3406951	3408789	-	WP_135973319.1	WP_135973319.1		glycoside hydrolase family 6 protein			E5225_RS15195	1839	612	
gene	tRNA	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3408908	3408980	-							E5225_RS15200	73		old_locus_tag=E5225_15200
tRNA		GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3408908	3408980	-				tRNA-Arg			E5225_RS15200	73		anticodon=ACG
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3409349	3410026	-							E5225_RS15210	678		old_locus_tag=E5225_15210
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3409349	3410026	-	WP_243738201.1	WP_243738201.1		alpha/beta fold hydrolase			E5225_RS15210	678	225	
gene	tRNA	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3410245	3410334	-							E5225_RS15215	90		old_locus_tag=E5225_15215
tRNA		GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3410245	3410334	-				tRNA-Ser			E5225_RS15215	90		anticodon=GCT
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3410417	3411685	-							E5225_RS15220	1269		old_locus_tag=E5225_15220
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3410417	3411685	-	WP_135973317.1	WP_135973317.1		threonine/serine exporter family protein			E5225_RS15220	1269	422	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3411843	3413246	-							E5225_RS15225	1404		old_locus_tag=E5225_15225
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3411843	3413246	-	WP_135973316.1	WP_135973316.1		hypothetical protein			E5225_RS15225	1404	467	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3413433	3413738	-							E5225_RS15230	306		old_locus_tag=E5225_15230
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3413433	3413738	-	WP_135973315.1	WP_135973315.1		hypothetical protein			E5225_RS15230	306	101	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3414079	3416271	-							E5225_RS15235	2193		old_locus_tag=E5225_15235
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3414079	3416271	-	WP_135973314.1	WP_135973314.1		glycoside hydrolase family 3 C-terminal domain-containing protein			E5225_RS15235	2193	730	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3416395	3418029	-							E5225_RS15240	1635		old_locus_tag=E5225_15240
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3416395	3418029	-	WP_135973313.1	WP_135973313.1		beta-xylosidase			E5225_RS15240	1635	544	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3418302	3419312	+							E5225_RS15245	1011		old_locus_tag=E5225_15245
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3418302	3419312	+	WP_243738197.1	WP_243738197.1		LacI family DNA-binding transcriptional regulator			E5225_RS15245	1011	336	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3419498	3420763	+							E5225_RS15250	1266		old_locus_tag=E5225_15250
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3419498	3420763	+	WP_135973311.1	WP_135973311.1		serine hydrolase			E5225_RS15250	1266	421	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3420791	3421669	-							E5225_RS15255	879		old_locus_tag=E5225_15255
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3420791	3421669	-	WP_135973310.1	WP_135973310.1		alpha/beta hydrolase			E5225_RS15255	879	292	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3421752	3423608	+							E5225_RS15260	1857		old_locus_tag=E5225_15260
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3421752	3423608	+	WP_135973309.1	WP_135973309.1		winged helix-turn-helix domain-containing protein			E5225_RS15260	1857	618	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3423648	3423962	-							E5225_RS15265	315		old_locus_tag=E5225_15265
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3423648	3423962	-	WP_135973308.1	WP_135973308.1		antibiotic biosynthesis monooxygenase			E5225_RS15265	315	104	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	3424044	3424496	-							E5225_RS15270	453		old_locus_tag=E5225_15270
